"","DATE","Block","Plot","Rotation","Quadrat","Wavelength","Reflectance","ID","2016-07-27_Incidence","2016-07-27_Severity","2016-08-05_Incidence","2016-08-05_Severity","2016-08-15_Incidence","2016-08-15_Severity","2016-08-22_Incidence","2016-08-22_Severity","2016-08-29_Incidence","2016-08-29_Severity","2016-09-06_Incidence","2016-09-06_Severity"
"6145",2016-06-30,"3","35","S2",3505,560,6.515,"SDS_2016",0,0,0,0,1.875,2,20,40,40,50,80,80
"6146",2016-06-30,"3","35","S2",3506,560,6.345,"SDS_2016",0,0,0,0,1.25,2,20,30,45,50,78,75
"6147",2016-06-30,"3","35","S2",3507,560,6.33,"SDS_2016",0,0,0,0,3.75,5,30,20,50,45,82,75
"6148",2016-06-30,"3","35","S2",3508,560,6.11,"SDS_2016",0,0,0,0,3.75,4,25,35,50,60,79,90
"6149",2016-06-30,"3","35","S2",3509,560,6.21,"SDS_2016",0,0,0,0,0.625,1,10,15,40,20,73,65
"6150",2016-06-30,"3","35","S2",3510,560,6.755,"SDS_2016",0,0,0,0,0.625,3,10,20,75,65,82,80
"6151",2016-06-30,"3","35","S2",3511,560,8.5,"SDS_2016",0,0,0,0,1.25,3,15,10,60,30,88,70
"6152",2016-06-30,"3","35","S2",3512,560,8.07,"SDS_2016",0,0,0,0,0,0,5,15,30,30,80,65
"6153",2016-06-30,"3","35","S2",3513,560,8.26,"SDS_2016",0,0,0,0,6.25,5,40,50,85,70,95,90
"6154",2016-06-30,"3","35","S2",3514,560,7.6,"SDS_2016",0,0,0,0,11.25,5,40,30,90,70,96,85
"6155",2016-06-30,"3","35","S2",3515,560,8.665,"SDS_2016",1.875,5,3.75,10,20.625,10,90,50,95,85,98,90
"6156",2016-06-30,"3","35","S2",3516,560,7.91,"SDS_2016",0,0,1.25,5,8.125,7,70,50,90,80,97,70
"6157",2016-06-30,"3","35","S2",3517,560,8.625,"SDS_2016",0.625,1,1.25,10,8.75,5,75,40,90,75,98,91
"6158",2016-06-30,"3","35","S2",3518,560,8.755,"SDS_2016",0,0,0.625,1,13.75,8,70,50,90,80,97,84
"6159",2016-06-30,"3","35","S2",3519,560,8.83,"SDS_2016",0,0,0,0,5,4,40,20,80,70,98,86
"6160",2016-06-30,"3","35","S2",3520,560,8.985,"SDS_2016",0.625,2,0.625,5,13.75,10,50,40,80,80,96,80
"6161",2016-06-30,"3","36","S3",3601,560,7.705,"SDS_2016",0,0,0.625,2,50,15,90,60,100,90,100,100
"6162",2016-06-30,"3","36","S3",3602,560,7.43,"SDS_2016",0,0,0,0,20,10,75,50,90,90,100,92
"6163",2016-06-30,"3","36","S3",3603,560,7.115,"SDS_2016",0,0,0,0,1.25,5,3.75,30,30,30,63,70
"6164",2016-06-30,"3","36","S3",3604,560,6.89,"SDS_2016",0,0,0,0,0,0,0,0,1.875,30,23,75
"6165",2016-06-30,"3","36","S3",3605,560,7.04,"SDS_2016",0,0,0,0,0,0,0,0,0,0,7,67
"6166",2016-06-30,"3","36","S3",3606,560,7.45,"SDS_2016",0,0,0,0,0.625,2,0,15,50,40,87,70
"6167",2016-06-30,"3","36","S3",3607,560,7.09,"SDS_2016",0,0,0,0,0,0,1.25,10,6.25,40,35,45
"6168",2016-06-30,"3","36","S3",3608,560,6.66,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,5,32
"6169",2016-06-30,"3","36","S3",3609,560,6.8,"SDS_2016",0,0,0,0,0.625,5,0.625,60,0.625,5,2.5,40
"6170",2016-06-30,"3","36","S3",3610,560,7.17,"SDS_2016",0,0,0,0,0,0,0,0,2.5,10,23,40
"6171",2016-06-30,"3","36","S3",3611,560,7.48,"SDS_2016",0,0,0,0,0,0,0,0,0,0,2.5,5
"6172",2016-06-30,"3","36","S3",3612,560,7.645,"SDS_2016",0,0,0,0,0,0,0,0,3.125,50,3.125,10
"6173",2016-06-30,"3","36","S3",3613,560,7.785,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,10
"6174",2016-06-30,"3","36","S3",3614,560,7.545,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6175",2016-06-30,"3","36","S3",3615,560,7.98,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6176",2016-06-30,"3","36","S3",3616,560,7.71,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6177",2016-06-30,"3","36","S3",3617,560,7.875,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6178",2016-06-30,"3","36","S3",3618,560,7.965,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,5
"6179",2016-06-30,"3","36","S3",3619,560,8.305,"SDS_2016",0,0,0,0,0,0,0.625,5,6.25,50,12.5,52
"6180",2016-06-30,"3","36","S3",3620,560,9.125,"SDS_2016",0,0,0,0,2.5,3,3.75,5,5,10,30,30
"6181",2016-06-30,"4","43","S4",4301,560,7.415,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6182",2016-06-30,"4","43","S4",4302,560,7.29,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6183",2016-06-30,"4","43","S4",4303,560,6.96,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6184",2016-06-30,"4","43","S4",4304,560,7.35,"SDS_2016",0,0,0,0,0,0,1.25,15,1.25,20,1.25,35
"6185",2016-06-30,"4","43","S4",4305,560,6.805,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6186",2016-06-30,"4","43","S4",4306,560,7.385,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6187",2016-06-30,"4","43","S4",4307,560,6.76,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6188",2016-06-30,"4","43","S4",4308,560,6.89,"SDS_2016",0,0,0,0,0,0,0,0,3.75,10,1.25,25
"6189",2016-06-30,"4","43","S4",4309,560,6.535,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,20
"6190",2016-06-30,"4","43","S4",4310,560,7.4,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,25
"6191",2016-06-30,"4","43","S4",4311,560,6.645,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6192",2016-06-30,"4","43","S4",4312,560,5.975,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6193",2016-06-30,"4","43","S4",4313,560,5.675,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,0.625,15
"6194",2016-06-30,"4","43","S4",4314,560,6.095,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,0.625,60
"6195",2016-06-30,"4","43","S4",4315,560,6.345,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,25
"6196",2016-06-30,"4","43","S4",4316,560,6.2,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,30
"6197",2016-06-30,"4","43","S4",4317,560,5.6,"SDS_2016",0,0,0,0,0,0,0,0,2.5,15,1.25,70
"6198",2016-06-30,"4","43","S4",4318,560,6.21,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6199",2016-06-30,"4","43","S4",4319,560,6.28,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6200",2016-06-30,"4","43","S4",4320,560,6.8,"SDS_2016",0,0,0,0,0,0,3.125,10,5,10,28,50
"6201",2016-06-30,"4","45","S2",4501,560,6.84,"SDS_2016",0,0,0,0,0,0,0,0,3.125,25,30,40
"6202",2016-06-30,"4","45","S2",4502,560,6.505,"SDS_2016",0,0,0,0,0,0,1.25,5,6.25,15,50,68
"6203",2016-06-30,"4","45","S2",4503,560,6.42,"SDS_2016",0,0,0,0,0,0,0,0,8.125,5,72,60
"6204",2016-06-30,"4","45","S2",4504,560,6.435,"SDS_2016",0,0,0,0,1.25,5,6.25,20,6.25,20,47,72
"6205",2016-06-30,"4","45","S2",4505,560,6.84,"SDS_2016",0,0,0,0,0.625,2,6.25,25,50,25,75,85
"6206",2016-06-30,"4","45","S2",4506,560,6.53,"SDS_2016",0,0,0,0,0,0,1.875,5,12.5,10,68,65
"6207",2016-06-30,"4","45","S2",4507,560,6.1,"SDS_2016",0,0,0,0,1.875,5,6.25,20,40,20,88,84
"6208",2016-06-30,"4","45","S2",4508,560,6.245,"SDS_2016",0,0,0,0,3.125,5,6.25,15,60,35,40,85
"6209",2016-06-30,"4","45","S2",4509,560,6.32,"SDS_2016",0,0,0,0,0,0,0,0,20,10,23,60
"6210",2016-06-30,"4","45","S2",4510,560,5.96,"SDS_2016",0,0,0,0,0.625,5,6.25,10,35,20,53,60
"6211",2016-06-30,"4","45","S2",4511,560,7.675,"SDS_2016",0,0,0,0,2.5,3,20,5,30,20,85,80
"6212",2016-06-30,"4","45","S2",4512,560,7.77,"SDS_2016",0,0,0,0,15.625,9,60,40,65,60,95,90
"6213",2016-06-30,"4","45","S2",4513,560,7.92,"SDS_2016",0,0,0,0,2.5,4,30,20,35,35,92,85
"6214",2016-06-30,"4","45","S2",4514,560,7.595,"SDS_2016",0,0,0,0,1.25,4,10,50,30,20,78,65
"6215",2016-06-30,"4","45","S2",4515,560,7.885,"SDS_2016",0,0,0,0,1.25,5,12,20,45,25,72,70
"6216",2016-06-30,"4","45","S2",4516,560,7.905,"SDS_2016",0,0,0,0,0,0,3.125,5,40,20,55,50
"6217",2016-06-30,"4","45","S2",4517,560,8.275,"SDS_2016",0,0,0,0,1.25,4,3.125,15,25,35,45,85
"6218",2016-06-30,"4","45","S2",4518,560,7.695,"SDS_2016",0,0,0,0,2.5,5,25,40,45,50,64,90
"6219",2016-06-30,"4","45","S2",4519,560,9.01,"SDS_2016",0.625,2,0.625,10,2.5,10,15,25,65,40,75,85
"6220",2016-06-30,"4","45","S2",4520,560,9.785,"SDS_2016",0,0,0,0,5.625,5,10,30,25,40,65,60
"6221",2016-06-30,"4","47","S3",4701,560,7.04,"SDS_2016",0,0,0,0,0.625,5,0.625,20,1,30,1.25,45
"6222",2016-06-30,"4","47","S3",4702,560,6.91,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6223",2016-06-30,"4","47","S3",4703,560,6.695,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,10
"6224",2016-06-30,"4","47","S3",4704,560,6.81,"SDS_2016",0,0,0,0,0,0,0,0,0.625,40,0.625,42
"6225",2016-06-30,"4","47","S3",4705,560,7.115,"SDS_2016",0,0,0,0,0,0,1.25,15,2.5,15,2.5,40
"6226",2016-06-30,"4","47","S3",4706,560,7.21,"SDS_2016",0,0,0,0,3.125,5,35,25,60,50,90,88
"6227",2016-06-30,"4","47","S3",4707,560,7.37,"SDS_2016",0,0,0,0,2.5,5,20,20,45,40,65,85
"6228",2016-06-30,"4","47","S3",4708,560,6.77,"SDS_2016",0,0,0,0,0,0,1.25,25,12.5,55,55,70
"6229",2016-06-30,"4","47","S3",4709,560,6.75,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,1.875,60
"6230",2016-06-30,"4","47","S3",4710,560,7.35,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6231",2016-06-30,"4","47","S3",4711,560,6.75,"SDS_2016",0,0,0,0,0,0,0,0,0.625,10,4.375,60
"6232",2016-06-30,"4","47","S3",4712,560,6.79,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,40
"6233",2016-06-30,"4","47","S3",4713,560,6.885,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6234",2016-06-30,"4","47","S3",4714,560,7.12,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6235",2016-06-30,"4","47","S3",4715,560,7.255,"SDS_2016",0,0,0,0,0,0,0,0,0.625,20,0.625,90
"6236",2016-06-30,"4","47","S3",4716,560,7.015,"SDS_2016",0,0,0,0,0,0,0,0,0.625,5,0.625,25
"6237",2016-06-30,"4","47","S3",4717,560,7.12,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6238",2016-06-30,"4","47","S3",4718,560,6.535,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6239",2016-06-30,"4","47","S3",4719,560,6.66,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,55
"6240",2016-06-30,"4","47","S3",4720,560,6.75,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6241",2016-07-06,"1","12","S4",1201,560,7.22,"SDS_2016",0,0,0,0,0,0,0,0,50,30,70,50
"6242",2016-07-06,"1","12","S4",1202,560,6.28,"SDS_2016",0,0,0,0,0,0,3.125,5,7.5,50,50,60
"6243",2016-07-06,"1","12","S4",1203,560,6.295,"SDS_2016",0,0,0,0,0,0,0,0,1.875,5,15,10
"6244",2016-07-06,"1","12","S4",1204,560,6.425,"SDS_2016",0,0,0,0,0,0,0,0,0,0,4,30
"6245",2016-07-06,"1","12","S4",1205,560,6.2,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6246",2016-07-06,"1","12","S4",1206,560,6.11,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6247",2016-07-06,"1","12","S4",1207,560,5.855,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6248",2016-07-06,"1","12","S4",1208,560,6.065,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6249",2016-07-06,"1","12","S4",1209,560,5.915,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6250",2016-07-06,"1","12","S4",1210,560,5.645,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6251",2016-07-06,"1","12","S4",1211,560,5.41,"SDS_2016",0,0,0,0,0,0,0,0,3.125,20,5.625,30
"6252",2016-07-06,"1","12","S4",1212,560,5.56,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6253",2016-07-06,"1","12","S4",1213,560,5.295,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6254",2016-07-06,"1","12","S4",1214,560,5.38,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6255",2016-07-06,"1","12","S4",1215,560,5.07,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6256",2016-07-06,"1","12","S4",1216,560,5.35,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6257",2016-07-06,"1","12","S4",1217,560,5.32,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,5
"6258",2016-07-06,"1","12","S4",1218,560,5.295,"SDS_2016",0,0,0,0,0,0,0,0,10,40,20,45
"6259",2016-07-06,"1","12","S4",1219,560,5.02,"SDS_2016",0,0,0,0,0,0,0,0,90,95,0.625,20
"6260",2016-07-06,"1","12","S4",1220,560,5.11,"SDS_2016",0,0,0,0,1.25,15,5.625,20,20,40,65,60
"6261",2016-07-06,"1","15","S3",1501,560,6.115,"SDS_2016",0,0,0,0,14.375,15,80,40,15,40,95,85
"6262",2016-07-06,"1","15","S3",1502,560,6.155,"SDS_2016",0,0,0,0,1.875,10,25,30,15,40,65,50
"6263",2016-07-06,"1","15","S3",1503,560,5.83,"SDS_2016",0,0,0,0,0.625,10,20,25,70,50,80,65
"6264",2016-07-06,"1","15","S3",1504,560,6.03,"SDS_2016",0,0,0,0,0.625,5,15,20,15,25,65,70
"6265",2016-07-06,"1","15","S3",1505,560,5.725,"SDS_2016",0,0,0,0,3.75,10,50,35,1.875,20,80,75
"6266",2016-07-06,"1","15","S3",1506,560,5.955,"SDS_2016",0,0,0,0,0,0,0,0,0.625,15,55,45
"6267",2016-07-06,"1","15","S3",1507,560,5.695,"SDS_2016",0,0,0,0,0,0,0,0,6.25,30,30,40
"6268",2016-07-06,"1","15","S3",1508,560,5.74,"SDS_2016",0,0,0,0,0,0,0,0,2.5,25,1.25,30
"6269",2016-07-06,"1","15","S3",1509,560,5.725,"SDS_2016",0,0,0,0,0.625,5,3.125,30,0,0,35,60
"6270",2016-07-06,"1","15","S3",1510,560,5.52,"SDS_2016",0,0,0,0,0,0,0.625,25,8.125,25,45,40
"6271",2016-07-06,"1","15","S3",1511,560,5.84,"SDS_2016",0,0,0,0,0,0,0,0,9.375,25,35,35
"6272",2016-07-06,"1","15","S3",1512,560,5.11,"SDS_2016",0,0,0,0,0,0,3.75,20,6.875,35,45,60
"6273",2016-07-06,"1","15","S3",1513,560,5.425,"SDS_2016",0,0,0,0,0,0,0,0,0,0,40,50
"6274",2016-07-06,"1","15","S3",1514,560,5.22,"SDS_2016",0,0,0,0,0,0,0,0,0,0,6.25,30
"6275",2016-07-06,"1","15","S3",1515,560,5.335,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6276",2016-07-06,"1","15","S3",1516,560,5.62,"SDS_2016",0,0,0,0,0,0,0,0,7,20,40,44
"6277",2016-07-06,"1","15","S3",1517,560,5.595,"SDS_2016",0,0,0,0,17.5,10,45,60,65,70,95,85
"6278",2016-07-06,"1","15","S3",1518,560,5.47,"SDS_2016",0.625,5,0.625,5,17.5,10,70,50,70,70,95,90
"6279",2016-07-06,"1","15","S3",1519,560,5.595,"SDS_2016",0,0,0,0,0,0,3.75,10,10,50,40,60
"6280",2016-07-06,"1","15","S3",1520,560,5.67,"SDS_2016",0,0,0,0,0,0,0,0,6.25,20,55,60
"6281",2016-07-06,"1","19","S2",1901,560,5.81,"SDS_2016",0.625,1,1.25,5,75,20,100,60,95,75,100,95
"6282",2016-07-06,"1","19","S2",1902,560,5.59,"SDS_2016",0.625,1,1.25,5,60,20,80,50,80,80,95,90
"6283",2016-07-06,"1","19","S2",1903,560,5.34,"SDS_2016",0,0,0,0,50,15,90,70,80,80,96,90
"6284",2016-07-06,"1","19","S2",1904,560,5.4,"SDS_2016",0,0,0,0,40,5,70,60,85,75,90,90
"6285",2016-07-06,"1","19","S2",1905,560,6.305,"SDS_2016",0,0,0,0,8.75,5,40,30,60,65,90,80
"6286",2016-07-06,"1","19","S2",1906,560,5.315,"SDS_2016",0,0,0,0,18.125,10,80,50,80,70,95,85
"6287",2016-07-06,"1","19","S2",1907,560,5.105,"SDS_2016",0,0,0,0,13.75,5,80,50,95,70,93,90
"6288",2016-07-06,"1","19","S2",1908,560,5.445,"SDS_2016",0,0,0,0,15,10,85,60,90,80,95,90
"6289",2016-07-06,"1","19","S2",1909,560,5.03,"SDS_2016",0.625,1,4.375,20,10.625,5,80,35,80,70,96,90
"6290",2016-07-06,"1","19","S2",1910,560,4.925,"SDS_2016",0,0,0,0,5,5,70,30,80,50,92,85
"6291",2016-07-06,"1","19","S2",1911,560,5.71,"SDS_2016",0,0,0,0,17.5,5,75,35,80,50,90,85
"6292",2016-07-06,"1","19","S2",1912,560,6.47,"SDS_2016",0.625,1,0.625,15,6.25,5,50,25,55,50,80,80
"6293",2016-07-06,"1","19","S2",1913,560,6.045,"SDS_2016",0,0,0,0,3.125,5,20,15,30,25,70,75
"6294",2016-07-06,"1","19","S2",1914,560,6.21,"SDS_2016",0,0,0,0,3.125,5,30,10,40,20,81,75
"6295",2016-07-06,"1","19","S2",1915,560,6.51,"SDS_2016",0,0,0,0,1.25,5,20,15,30,25,70,70
"6296",2016-07-06,"1","19","S2",1916,560,6.44,"SDS_2016",0,0,0,0,1.875,5,20,15,40,30,92,85
"6297",2016-07-06,"1","19","S2",1917,560,6.195,"SDS_2016",0.625,2,1.875,15,21.25,10,85,40,95,75,97,90
"6298",2016-07-06,"1","19","S2",1918,560,5.945,"SDS_2016",1.25,5,11.875,15,70,20,90,60,95,85,99,95
"6299",2016-07-06,"1","19","S2",1919,560,5.97,"SDS_2016",1.25,5,2.5,10,50,10,80,40,90,80,98,90
"6300",2016-07-06,"1","19","S2",1920,560,5.605,"SDS_2016",0,0,0,0,5,5,30,15,50,40,85,75
"6301",2016-07-06,"2","21","S4",2101,560,5.36,"SDS_2016",0,0,0,0,0,0,1.875,15,1.875,30,9.375,50
"6302",2016-07-06,"2","21","S4",2102,560,5.325,"SDS_2016",0,0,0,0,0,0,1.875,20,4.375,25,35,50
"6303",2016-07-06,"2","21","S4",2103,560,5.35,"SDS_2016",0,0,0,0,0,0,0,0,3.125,20,30,45
"6304",2016-07-06,"2","21","S4",2104,560,5.61,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0.625,10
"6305",2016-07-06,"2","21","S4",2105,560,5.83,"SDS_2016",0,0,0,0,0,0,0,0,0.625,5,1.875,10
"6306",2016-07-06,"2","21","S4",2106,560,5.92,"SDS_2016",0,0,0,0,0,0,0,0,1.25,30,5.625,40
"6307",2016-07-06,"2","21","S4",2107,560,5.555,"SDS_2016",0,0,0,0,0,0,1.25,20,5,30,5,35
"6308",2016-07-06,"2","21","S4",2108,560,4.88,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.125,30
"6309",2016-07-06,"2","21","S4",2109,560,5.47,"SDS_2016",0,0,0,0,0,0,0,0,2.5,30,25,45
"6310",2016-07-06,"2","21","S4",2110,560,5.265,"SDS_2016",0,0,0,0,0,0,0,0,3.125,50,35,55
"6311",2016-07-06,"2","21","S4",2111,560,5.83,"SDS_2016",0,0,0,0,1.25,5,3.125,10,6.25,30,75,45
"6312",2016-07-06,"2","21","S4",2112,560,5.525,"SDS_2016",0,0,0,0,0,0,1.25,15,12.5,30,72,60
"6313",2016-07-06,"2","21","S4",2113,560,5.8,"SDS_2016",0,0,0,0,1.25,5,3.75,15,6.25,30,70,65
"6314",2016-07-06,"2","21","S4",2114,560,5.55,"SDS_2016",0,0,0,0,3.125,5,5,15,2.5,15,30,60
"6315",2016-07-06,"2","21","S4",2115,560,5.39,"SDS_2016",0,0,0,0,1.875,5,3.125,10,9.375,15,57,60
"6316",2016-07-06,"2","21","S4",2116,560,5.66,"SDS_2016",0,0,0,0,0.625,5,6.25,10,9.375,30,80,70
"6317",2016-07-06,"2","21","S4",2117,560,5.48,"SDS_2016",0,0,0,0,6.25,5,6.25,10,31.25,25,70,60
"6318",2016-07-06,"2","21","S4",2118,560,5.95,"SDS_2016",0,0,0,0,0,0,30,25,43.75,30,88,75
"6319",2016-07-06,"2","21","S4",2119,560,5.99,"SDS_2016",0,0,0,0,0,0,0,0,0,0,12,30
"6320",2016-07-06,"2","21","S4",2120,560,5.19,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6321",2016-07-06,"2","26","S3",2601,560,6.19,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6322",2016-07-06,"2","26","S3",2602,560,5.66,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.125,5
"6323",2016-07-06,"2","26","S3",2603,560,5.39,"SDS_2016",0,0,0,0,0,0,0,0,0,0,30,35
"6324",2016-07-06,"2","26","S3",2604,560,6.155,"SDS_2016",0,0,0,0,0,0,1.25,5,3.125,5,3.75,20
"6325",2016-07-06,"2","26","S3",2605,560,5.565,"SDS_2016",0,0,0,0,0,0,0,0,1.25,20,30,30
"6326",2016-07-06,"2","26","S3",2606,560,5.915,"SDS_2016",0,0,0,0,0,0,0,0,1.25,10,25,30
"6327",2016-07-06,"2","26","S3",2607,560,5.62,"SDS_2016",0,0,0,0,0,0,0,0,0,0,3.75,20
"6328",2016-07-06,"2","26","S3",2608,560,5.385,"SDS_2016",0,0,0,0,0,0,0,0,0.625,30,2.5,35
"6329",2016-07-06,"2","26","S3",2609,560,5.295,"SDS_2016",0,0,0,0,0,0,5,15,10,30,27,50
"6330",2016-07-06,"2","26","S3",2610,560,5.135,"SDS_2016",0,0,0,0,0,0,20,20,25,40,35,50
"6331",2016-07-06,"2","26","S3",2611,560,5.975,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,10
"6332",2016-07-06,"2","26","S3",2612,560,5.36,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6333",2016-07-06,"2","26","S3",2613,560,5.62,"SDS_2016",0,0,0,0,3.75,5,3.75,30,7.5,35,30,40
"6334",2016-07-06,"2","26","S3",2614,560,5.575,"SDS_2016",0,0,0,0,0,0,35,25,70,60,90,85
"6335",2016-07-06,"2","26","S3",2615,560,5.49,"SDS_2016",0,0,0,0,0,0,0,0,0,0,2.5,25
"6336",2016-07-06,"2","26","S3",2616,560,5.315,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6337",2016-07-06,"2","26","S3",2617,560,5.515,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,5
"6338",2016-07-06,"2","26","S3",2618,560,5.295,"SDS_2016",0,0,0,0,0,0,0,0,0,0,1.25,5
"6339",2016-07-06,"2","26","S3",2619,560,4.93,"SDS_2016",0,0,0,0,0,0,1.875,10,5,20,22,50
"6340",2016-07-06,"2","26","S3",2620,560,4.97,"SDS_2016",0,0,0,0,0,0,1.25,15,9.375,25,25,50
"6341",2016-07-06,"2","27","S2",2701,560,5.415,"SDS_2016",0,0,0,0,0,0,0,0,18.75,20,80,70
"6342",2016-07-06,"2","27","S2",2702,560,5.025,"SDS_2016",0,0,0,0,0,0,1.25,5,15.625,10,70,50
"6343",2016-07-06,"2","27","S2",2703,560,5.38,"SDS_2016",0,0,0,0,0,0,0,0,0,0,20,30
"6344",2016-07-06,"2","27","S2",2704,560,5.485,"SDS_2016",0,0,0,0,0,0,0,0,2.5,5,60,50
"6345",2016-07-06,"2","27","S2",2705,560,5.56,"SDS_2016",0,0,0,0,0,0,1.875,10,30,30,75,70
"6346",2016-07-06,"2","27","S2",2706,560,6.205,"SDS_2016",0,0,0,0,0,0,2.5,10,6.25,20,60,50
"6347",2016-07-06,"2","27","S2",2707,560,5.315,"SDS_2016",0,0,0,0,0,0,3.125,10,25,20,80,60
"6348",2016-07-06,"2","27","S2",2708,560,5.865,"SDS_2016",0,0,0,0,0.625,5,1.875,10,8.125,20,30,40
"6349",2016-07-06,"2","27","S2",2709,560,5.675,"SDS_2016",0,0,0,0,0,0,0,0,5.625,10,30,40
"6350",2016-07-06,"2","27","S2",2710,560,5.945,"SDS_2016",0,0,0,0,0,0,1.875,5,30,25,65,70
"6351",2016-07-06,"2","27","S2",2711,560,5.335,"SDS_2016",0,0,0,0,0,0,3.125,3,5,15,5,15
"6352",2016-07-06,"2","27","S2",2712,560,4.96,"SDS_2016",0,0,0,0,0.625,5,0.625,10,0.625,15,5,30
"6353",2016-07-06,"2","27","S2",2713,560,4.915,"SDS_2016",0,0,0,0,0,0,0,0,0,0,10,25
"6354",2016-07-06,"2","27","S2",2714,560,4.825,"SDS_2016",0,0,0,0,0,0,0,0,0,0,15,25
"6355",2016-07-06,"2","27","S2",2715,560,5.03,"SDS_2016",0,0,0,0,0,0,1.25,5,5,5,35,50
"6356",2016-07-06,"2","27","S2",2716,560,4.94,"SDS_2016",0,0,0,0,0,0,0,0,1.875,5,12,20
"6357",2016-07-06,"2","27","S2",2717,560,4.995,"SDS_2016",0,0,0,0,0,0,0,0,6.875,10,60,40
"6358",2016-07-06,"2","27","S2",2718,560,5,"SDS_2016",0,0,0,0,1.25,30,3.75,50,35,50,85,70
"6359",2016-07-06,"2","27","S2",2719,560,5.06,"SDS_2016",0,0,0,0,4.375,3,10,15,65,35,90,75
"6360",2016-07-06,"2","27","S2",2720,560,5.36,"SDS_2016",0,0,0,0,2.5,5,1.25,15,70,50,89,70
"6361",2016-07-06,"3","31","S4",3101,560,5.925,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6362",2016-07-06,"3","31","S4",3102,560,6.3,"SDS_2016",0,0,0,0,0,0,0.625,5,2.5,25,10,40
"6363",2016-07-06,"3","31","S4",3103,560,7,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6364",2016-07-06,"3","31","S4",3104,560,6.875,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6365",2016-07-06,"3","31","S4",3105,560,6.53,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
"6366",2016-07-06,"3","31","S4",3106,560,7.305,"SDS_2016",0,0,0,0,0,0,0,0,0,0,0,0
